severity,issue_type,question_id,paper_family,paper,question_number,question_image_path,mark_scheme_image_path,question_image_url,mark_scheme_image_url,details,evidence,confirmed_visual_observation
risk,pipeline_image_review_flags,11autumn15_q10,p1,11autumn15,10,p1/11autumn15/questions/q10.png,p1/11autumn15/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn15/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn15/mark_scheme/q10.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,11autumn15_q10,p1,11autumn15,10,p1/11autumn15/questions/q10.png,p1/11autumn15/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn15/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn15/mark_scheme/q10.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,11autumn15_q11,p1,11autumn15,11,p1/11autumn15/questions/q11.png,p1/11autumn15/mark_scheme/q11.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn15/questions/q11.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn15/mark_scheme/q11.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,11autumn15_q11,p1,11autumn15,11,p1/11autumn15/questions/q11.png,p1/11autumn15/mark_scheme/q11.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn15/questions/q11.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn15/mark_scheme/q11.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,11autumn17_q01,p1,11autumn17,1,p1/11autumn17/questions/q01.png,p1/11autumn17/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn17/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn17/mark_scheme/q01.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,mapping_status_not_pass,11autumn17_q03,p1,11autumn17,3,p1/11autumn17/questions/q03.png,p1/11autumn17/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn17/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn17/mark_scheme/q03.png,mapping_status='fail'; reason='mark_scheme_part_structure_mismatch',,
risk,pipeline_image_review_flags,11autumn17_q03,p1,11autumn17,3,p1/11autumn17/questions/q03.png,p1/11autumn17/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn17/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn17/mark_scheme/q03.png,Pipeline reported image/crop/content review flags,"mark_scheme_part_structure_mismatch,markscheme_foreign_question_boundary_trimmed",
risk,pipeline_image_review_flags,11autumn17_q04,p1,11autumn17,4,p1/11autumn17/questions/q04.png,p1/11autumn17/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn17/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn17/mark_scheme/q04.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,pipeline_image_review_flags,11autumn17_q06,p1,11autumn17,6,p1/11autumn17/questions/q06.png,p1/11autumn17/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn17/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn17/mark_scheme/q06.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,pipeline_image_review_flags,11autumn17_q08,p1,11autumn17,8,p1/11autumn17/questions/q08.png,p1/11autumn17/mark_scheme/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn17/questions/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn17/mark_scheme/q08.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,pipeline_image_review_flags,11autumn18_q03,p1,11autumn18,3,p1/11autumn18/questions/q03.png,p1/11autumn18/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn18/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn18/mark_scheme/q03.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,pipeline_image_review_flags,11autumn18_q04,p1,11autumn18,4,p1/11autumn18/questions/q04.png,p1/11autumn18/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn18/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn18/mark_scheme/q04.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,pipeline_image_review_flags,11autumn18_q08,p1,11autumn18,8,p1/11autumn18/questions/q08.png,p1/11autumn18/mark_scheme/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn18/questions/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn18/mark_scheme/q08.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,pipeline_image_review_flags,11autumn18_q09,p1,11autumn18,9,p1/11autumn18/questions/q09.png,p1/11autumn18/mark_scheme/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn18/questions/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn18/mark_scheme/q09.png,Pipeline reported image/crop/content review flags,"markscheme_foreign_question_boundary_trimmed,question_mark_total_mismatch",
risk,validation_status_review_with_image_flags,11autumn18_q09,p1,11autumn18,9,p1/11autumn18/questions/q09.png,p1/11autumn18/mark_scheme/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn18/questions/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn18/mark_scheme/q09.png,Pipeline validation_status='review' with image-related flags,"markscheme_foreign_question_boundary_trimmed,question_mark_total_mismatch",
risk,mapping_status_not_pass,11autumn18_q10,p1,11autumn18,10,p1/11autumn18/questions/q10.png,p1/11autumn18/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn18/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn18/mark_scheme/q10.png,mapping_status='fail'; reason='mark_scheme_part_structure_mismatch',,
risk,pipeline_image_review_flags,11autumn18_q10,p1,11autumn18,10,p1/11autumn18/questions/q10.png,p1/11autumn18/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn18/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn18/mark_scheme/q10.png,Pipeline reported image/crop/content review flags,"mark_scheme_part_structure_mismatch,markscheme_foreign_question_boundary_trimmed",
risk,pipeline_image_review_flags,11autumn19_q04,p1,11autumn19,4,p1/11autumn19/questions/q04.png,p1/11autumn19/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn19/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn19/mark_scheme/q04.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,pipeline_image_review_flags,11autumn19_q05,p1,11autumn19,5,p1/11autumn19/questions/q05.png,p1/11autumn19/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn19/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn19/mark_scheme/q05.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,pipeline_image_review_flags,11autumn19_q06,p1,11autumn19,6,p1/11autumn19/questions/q06.png,p1/11autumn19/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn19/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn19/mark_scheme/q06.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,pipeline_image_review_flags,11autumn19_q08,p1,11autumn19,8,p1/11autumn19/questions/q08.png,p1/11autumn19/mark_scheme/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn19/questions/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn19/mark_scheme/q08.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,pipeline_image_review_flags,11autumn19_q09,p1,11autumn19,9,p1/11autumn19/questions/q09.png,p1/11autumn19/mark_scheme/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn19/questions/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn19/mark_scheme/q09.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,pipeline_image_review_flags,11autumn19_q10,p1,11autumn19,10,p1/11autumn19/questions/q10.png,p1/11autumn19/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn19/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn19/mark_scheme/q10.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,mark_scheme_crop_confidence_review,11autumn20_q12,p1,11autumn20,12,p1/11autumn20/questions/q12.png,p1/11autumn20/mark_scheme/q12.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn20/questions/q12.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn20/mark_scheme/q12.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,11autumn20_q12,p1,11autumn20,12,p1/11autumn20/questions/q12.png,p1/11autumn20/mark_scheme/q12.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn20/questions/q12.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn20/mark_scheme/q12.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,pipeline_image_review_flags,11autumn21_q01,p1,11autumn21,1,p1/11autumn21/questions/q01.png,p1/11autumn21/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn21/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn21/mark_scheme/q01.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,pipeline_image_review_flags,11autumn21_q02,p1,11autumn21,2,p1/11autumn21/questions/q02.png,p1/11autumn21/mark_scheme/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn21/questions/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn21/mark_scheme/q02.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,pipeline_image_review_flags,11autumn21_q05,p1,11autumn21,5,p1/11autumn21/questions/q05.png,p1/11autumn21/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn21/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn21/mark_scheme/q05.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,mark_scheme_crop_confidence_review,11autumn21_q06,p1,11autumn21,6,p1/11autumn21/questions/q06.png,p1/11autumn21/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn21/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn21/mark_scheme/q06.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,11autumn21_q06,p1,11autumn21,6,p1/11autumn21/questions/q06.png,p1/11autumn21/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn21/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn21/mark_scheme/q06.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,11autumn21_q09,p1,11autumn21,9,p1/11autumn21/questions/q09.png,p1/11autumn21/mark_scheme/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn21/questions/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn21/mark_scheme/q09.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,11autumn21_q09,p1,11autumn21,9,p1/11autumn21/questions/q09.png,p1/11autumn21/mark_scheme/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn21/questions/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn21/mark_scheme/q09.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,11autumn21_q10,p1,11autumn21,10,p1/11autumn21/questions/q10.png,p1/11autumn21/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn21/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn21/mark_scheme/q10.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,11autumn21_q10,p1,11autumn21,10,p1/11autumn21/questions/q10.png,p1/11autumn21/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn21/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn21/mark_scheme/q10.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,pipeline_image_review_flags,11autumn22_q04,p1,11autumn22,4,p1/11autumn22/questions/q04.png,p1/11autumn22/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn22/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn22/mark_scheme/q04.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,pipeline_image_review_flags,11autumn22_q06,p1,11autumn22,6,p1/11autumn22/questions/q06.png,p1/11autumn22/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn22/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn22/mark_scheme/q06.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,mark_scheme_crop_confidence_review,11autumn22_q07,p1,11autumn22,7,p1/11autumn22/questions/q07.png,p1/11autumn22/mark_scheme/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn22/questions/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn22/mark_scheme/q07.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,11autumn22_q07,p1,11autumn22,7,p1/11autumn22/questions/q07.png,p1/11autumn22/mark_scheme/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn22/questions/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn22/mark_scheme/q07.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,pipeline_image_review_flags,11autumn23_q03,p1,11autumn23,3,p1/11autumn23/questions/q03.png,p1/11autumn23/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn23/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn23/mark_scheme/q03.png,Pipeline reported image/crop/content review flags,missing_image_detection_failure,
risk,validation_status_fail,11autumn23_q03,p1,11autumn23,3,p1/11autumn23/questions/q03.png,p1/11autumn23/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn23/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn23/mark_scheme/q03.png,Pipeline validation_status='fail',missing_image_detection_failure,
risk,pipeline_image_review_flags,11autumn23_q04,p1,11autumn23,4,p1/11autumn23/questions/q04.png,p1/11autumn23/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn23/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn23/mark_scheme/q04.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,pipeline_image_review_flags,11autumn23_q06,p1,11autumn23,6,p1/11autumn23/questions/q06.png,p1/11autumn23/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn23/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/11autumn23/mark_scheme/q06.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
